subject,port,B_freeze_pct,base_seed,seed_eff,trial_kind,shuffle_id,n_nodes,kappa_grid,R_edge,R_peak,kappa_star,G_proxy,R0max_k0.001,R0max_k0.01,R0max_k0.063,R0max_k0.251,R0max_k0.631,R0max_k1,R0max_k10
100206,T3,10.0,20250218,2348359806,surr,6,26,T3_7pt,25.132983102962804,32.822302468007415,0.631,7.689319365044611,25.132983102962804,25.350591834234,26.579605582528337,31.173941862483385,32.822302468007415,31.027653872871067,7.266785782347095
100206,T3,10.0,20250218,2348359806,surr,7,26,T3_7pt,25.56653616304622,35.70946654249095,0.631,10.142930379444731,25.56653616304622,25.83796357319959,27.385736582793196,32.71863302340244,35.70946654249095,34.34863044573621,8.472936714230926
100206,T3,10.0,20250219,1909848434,orig,-1,26,T3_7pt,23.19254337160362,30.05115382398828,0.631,6.85861045238466,23.19254337160362,23.21045369530846,24.72084805308681,28.621478625375904,30.05115382398828,28.234145791798248,6.415504469132611
100206,T3,10.0,20250219,1909848434,surr,0,26,T3_7pt,43.42915019092252,43.64727916461929,0.063,0.2181289736967713,43.42915019092252,43.47170983118389,43.64727916461929,43.20983249126064,39.06908668691495,34.08456244297053,6.440316643467317
100206,T3,10.0,20250219,1909848434,surr,1,26,T3_7pt,33.315872583911435,39.82018383999174,0.631,6.504311256080307,33.315872583911435,33.500363927160656,34.58747529690103,38.5386990352817,39.82018383999174,38.01595925828228,9.715959628175266
100206,T3,10.0,20250219,1909848434,surr,2,26,T3_7pt,33.80538547174924,39.59586113622142,0.631,5.790475664472183,33.80538547174924,34.10515476435727,35.70203477198992,38.93043596700976,39.59586113622142,37.43721282345383,9.37790854518939
100206,T3,10.0,20250219,1909848434,surr,3,26,T3_7pt,38.420280962097216,42.566084283409616,0.251,4.1458033213124,38.420280962097216,38.714237854424624,40.17712108793081,42.566084283409616,41.3449240397825,37.98092314464643,8.87241025000667
100206,T3,10.0,20250219,1909848434,surr,4,26,T3_7pt,29.708708268275817,39.93157705904742,0.631,10.222868790771605,29.708708268275817,29.971983857473685,31.552860666313236,37.099532991619526,39.93157705904742,38.69128675569001,10.384884861633973
100206,T3,10.0,20250219,1909848434,surr,5,26,T3_7pt,28.8698726777471,36.758362145434965,0.631,7.888489467687865,28.8698726777471,29.10449255535593,30.884601157574178,35.614030698739526,36.758362145434965,34.32258989540254,7.751960676231835
100206,T3,10.0,20250219,1909848434,surr,6,26,T3_7pt,32.22091443451369,36.22778691648237,0.251,4.006872481968685,32.22091443451369,32.48410183459206,33.80783202030426,36.22778691648237,35.71600495264433,32.889934843036286,7.284316269464745
100206,T3,10.0,20250219,1909848434,surr,7,26,T3_7pt,35.65689016156019,40.89500653829874,0.251,5.238116376738546,35.65689016156019,35.96954045250603,37.69567146035906,40.89500653829874,40.36278103398964,37.202357537518594,8.497480810477688
100206,T3,10.0,20250220,3140729936,orig,-1,26,T3_7pt,9.284216498723504,16.293736907213805,1.0,7.009520408490301,9.284216498723504,9.384184486039596,10.105779637839689,12.522772568730744,15.221414747716862,16.293736907213805,6.238385494870525
100206,T3,10.0,20250220,3140729936,surr,0,26,T3_7pt,14.027194794379238,20.639401348728125,1.0,6.612206554348887,14.027194794379238,14.086689863837904,14.59145186672744,17.965541405002746,20.484927213915576,20.639401348728125,6.292572469486426
100206,T3,10.0,20250220,3140729936,surr,1,26,T3_7pt,16.922979524060352,24.817796904919348,1.0,7.894817380858996,16.922979524060352,17.067666448187534,17.90419609824942,21.09940955337714,23.95483462536636,24.817796904919348,9.48168867014883
100206,T3,10.0,20250220,3140729936,surr,2,26,T3_7pt,17.314856549331928,24.51702366445244,1.0,7.20216711512051,17.314856549331928,17.472004952933705,18.369532875492578,20.97395485796332,23.716387502865658,24.51702366445244,9.163276096907476
100206,T3,10.0,20250220,3140729936,surr,3,26,T3_7pt,14.731215098647704,23.870638543481235,1.0,9.13942344483353,14.731215098647704,14.800794152819805,15.599360175187847,19.34274739101241,22.84927378908593,23.870638543481235,8.676119199597943
100206,T3,10.0,20250220,3140729936,surr,4,26,T3_7pt,15.127102712975196,24.974078752519244,1.0,9.846976039544048,15.127102712975196,15.31886881485619,16.493225086277178,19.84392825807977,23.55718959769263,24.974078752519244,10.13218305692764
100206,T3,10.0,20250220,3140729936,surr,5,26,T3_7pt,13.57779458255482,21.03215240713488,1.0,7.454357824580056,13.57779458255482,13.699712695118082,14.557973176275016,17.386561256202377,20.182991170855964,21.03215240713488,7.552914719587079
100206,T3,10.0,20250220,3140729936,surr,6,26,T3_7pt,10.64140979663946,19.09663198163475,1.0,8.455222184995291,10.64140979663946,10.69987482551914,11.059295830777003,14.399465863308633,17.9013795842049,19.09663198163475,7.090255972770271
100206,T3,10.0,20250220,3140729936,surr,7,26,T3_7pt,15.509957447716358,22.74804881565761,1.0,7.238091367941253,15.509957447716358,15.539010030710482,16.136502186149613,19.317432094146938,22.095725707339223,22.74804881565761,8.278467976673285
100206,T3,10.0,20250221,2160087367,orig,-1,26,T3_7pt,19.64804835416916,27.351503793043644,0.631,7.703455438874485,19.64804835416916,19.674991081115067,21.03854391895624,25.20481117787205,27.351503793043644,26.211405672996847,6.388596728464768
100206,T3,10.0,20250221,2160087367,surr,0,26,T3_7pt,32.793343415209435,36.39321435503783,0.251,3.599870939828392,32.793343415209435,32.99072117797651,34.07259820156442,36.39321435503783,35.098970109060744,31.624955444172407,6.423520009784482
100206,T3,10.0,20250221,2160087367,surr,1,26,T3_7pt,29.716604096585563,36.23754834517874,0.631,6.520944248593175,29.716604096585563,29.858771399932245,30.71418348665705,34.24963419851317,36.23754834517874,35.26800446405334,9.676578514425191
100206,T3,10.0,20250221,2160087367,surr,2,26,T3_7pt,27.753352518330097,36.02466937192555,0.631,8.27131685359545,27.753352518330097,27.967809896806425,29.20946968181911,33.611451598823784,36.02466937192555,34.92570452274515,9.352404861138588
100206,T3,10.0,20250221,2160087367,surr,3,26,T3_7pt,32.557550954567446,37.18214542730275,0.631,4.624594472735303,32.557550954567446,32.76383872740105,34.016646351654174,36.69313092002604,37.18214542730275,35.176320343189936,8.847348652495905
100206,T3,10.0,20250221,2160087367,surr,4,26,T3_7pt,24.940155195836656,35.41311544067172,1.0,10.47296024483506,24.940155195836656,25.147552531010472,26.35845533166361,31.272083213412607,35.35329996623858,35.41311544067172,10.353308538583132
100206,T3,10.0,20250221,2160087367,surr,5,26,T3_7pt,27.703631263621737,34.250207773900605,0.631,6.546576510278868,27.703631263621737,27.902819700656472,29.035937302052044,32.87048349845396,34.250207773900605,32.421051571218776,7.727403942563902
100206,T3,10.0,20250221,2160087367,surr,6,26,T3_7pt,29.117078221902773,32.570882316587124,0.631,3.453804094684351,29.117078221902773,29.259275015493078,30.148193609501394,32.23047185627598,32.570882316587124,30.65618330068141,7.258503495804912
100206,T3,10.0,20250221,2160087367,surr,7,26,T3_7pt,26.01761319052456,34.64830523842769,0.631,8.630692047903128,26.01761319052456,26.253843703556623,27.592261107231533,32.05296036308425,34.64830523842769,33.47832540365517,8.464940340820842
100206,T3,10.0,20250222,1517041348,orig,-1,26,T3_7pt,26.247616861367604,31.561201681869605,0.631,5.313584820502001,26.247616861367604,26.24921963959473,26.304047724771785,29.758543079096874,31.561201681869605,29.337020968748607,6.422347320268459
100206,T3,10.0,20250222,1517041348,surr,0,26,T3_7pt,52.45985570517684,52.0565497969164,0.01,-0.4033059082604424,52.45985570517684,52.0565497969164,50.04827317419432,45.69617563530027,39.91863337066087,34.73795325953,6.453905929518747
100206,T3,10.0,20250222,1517041348,surr,1,26,T3_7pt,32.846239973294544,40.54139467415987,0.631,7.695154700865324,32.846239973294544,33.16493111488104,34.875413043351955,38.876224981111,40.54139467415987,38.629201740612245,9.714249887312466
100206,T3,10.0,20250222,1517041348,surr,2,26,T3_7pt,36.42599236184399,41.26318183317805,0.631,4.837189471334064,36.42599236184399,36.66508459070037,37.99277767081988,40.91822254567473,41.26318183317805,38.63239459759716,9.382563839200497
100206,T3,10.0,20250222,1517041348,surr,3,26,T3_7pt,41.570441176685854,42.56626721469286,0.251,0.995826038007003,41.570441176685854,41.61363886633087,41.88362605183303,42.56626721469286,41.37370483706711,38.26869552377157,8.881679907223603
100206,T3,10.0,20250222,1517041348,surr,4,26,T3_7pt,29.55899490682405,39.5329252022588,0.631,9.973930295434744,29.55899490682405,29.84382101423576,31.48922835663805,36.21030896101856,39.5329252022588,38.699973024013445,10.388577978491949
100206,T3,10.0,20250222,1517041348,surr,5,26,T3_7pt,32.85433165707909,38.33582428478178,0.631,5.481492627702686,32.85433165707909,32.86423027570904,33.08763965446828,37.60670701354393,38.33582428478178,35.36974908656203,7.753327889015541
100206,T3,10.0,20250222,1517041348,surr,6,26,T3_7pt,42.86057030676866,42.56071626550181,0.01,-0.2998540412668475,42.86057030676866,42.56071626550181,41.173210321819134,38.9583597927023,36.45190653493838,33.22282030766161,7.279522507702826
100206,T3,10.0,20250222,1517041348,surr,7,26,T3_7pt,35.81607703342274,40.37020537960005,0.631,4.554128346177315,35.81607703342274,36.05113551139934,37.36129638232273,40.20799955055424,40.37020537960005,37.5334254386618,8.50571046175325
100206,T3,10.0,20250223,389923227,orig,-1,26,T3_7pt,25.10874356541613,28.358138512711303,0.631,3.2493949472951726,25.10874356541613,25.215654251413795,25.991806243765406,27.87752197209593,28.358138512711303,26.79530854353333,6.394581711551382
100206,T3,10.0,20250223,389923227,surr,0,26,T3_7pt,35.30775051035666,37.44076505606645,0.251,2.1330145457097918,35.30775051035666,35.469258499141816,36.26838316504639,37.44076505606645,35.46559099811781,31.79789275993116,6.423027758878736
100206,T3,10.0,20250223,389923227,surr,1,26,T3_7pt,29.892588511169063,36.655431179196384,0.631,6.762842668027318,29.892588511169063,30.12559798313076,31.383799793244798,34.5388815990914,36.655431179196384,35.75986023731542,9.68316032089807
100206,T3,10.0,20250223,389923227,surr,2,26,T3_7pt,26.22762767313389,35.20143551799442,0.631,8.973807844860524,26.22762767313389,26.485995048776743,27.95926898606767,32.42362198101892,35.20143551799442,34.41218706915161,9.34491375567998
100206,T3,10.0,20250223,389923227,surr,3,26,T3_7pt,28.9853986417498,36.04952477086847,0.631,7.0641261291186765,28.9853986417498,29.26355411564311,30.74205164864126,34.22023734787961,36.04952477086847,34.69448667010727,8.84865061771855
100206,T3,10.0,20250223,389923227,surr,4,26,T3_7pt,22.643501347490687,34.819417742122404,1.0,12.175916394631717,22.643501347490687,22.69209332640509,24.114112293673838,29.768341385864545,34.52089953943275,34.819417742122404,10.337132248556516
100206,T3,10.0,20250223,389923227,surr,5,26,T3_7pt,25.63584762482399,33.90132800200005,0.631,8.265480377176058,25.63584762482399,25.927623667882614,27.619996079173426,31.933191998119103,33.90132800200005,32.29713518981139,7.726470713042131
100206,T3,10.0,20250223,389923227,surr,6,26,T3_7pt,24.472917976676868,31.93171864125488,0.631,7.45880066457801,24.472917976676868,24.504431095758388,26.231945060821985,30.239627796437983,31.93171864125488,30.306587329425977,7.251146786670171
100206,T3,10.0,20250223,389923227,surr,7,26,T3_7pt,27.992399842593983,35.100802432797856,0.631,7.10840259020387,27.992399842593983,28.216066745041445,29.58407107625132,33.26571528990124,35.100802432797856,33.6895938879322,8.461834367271647
100206,T3,20.0,20250212,1157243613,orig,-1,26,T3_7pt,10.387782274055612,19.014533362907528,1.0,8.626751088851917,10.387782274055612,10.482074165826026,11.040621579127103,14.53904227212677,18.09144495682644,19.014533362907528,6.291923628210104
100206,T3,20.0,20250212,1157243613,surr,0,26,T3_7pt,16.762592460022802,24.49811943905892,1.0,7.73552697903612,16.762592460022802,16.835017028105977,17.708474556661077,21.139666464980472,24.00445023805012,24.49811943905892,8.137225199676564
100206,T3,20.0,20250212,1157243613,surr,1,26,T3_7pt,18.956132818014,25.956156714154933,1.0,7.000023896140935,18.956132818014,19.091318212980397,19.864526444358702,22.19694529558064,24.9937647663992,25.956156714154933,9.5034754400773
100206,T3,20.0,20250212,1157243613,surr,2,26,T3_7pt,15.503716262623932,24.42835971757775,1.0,8.924643454953817,15.503716262623932,15.585486580744533,16.57872692157734,20.222436375854635,23.6262484249878,24.42835971757775,8.303882850107877
100206,T3,20.0,20250212,1157243613,surr,3,26,T3_7pt,11.404848764214965,21.874568549930352,1.0,10.46971978571539,11.404848764214965,11.516094145486822,12.17198872558793,15.93342979097904,20.486702079278025,21.874568549930352,7.457346259324246
100206,T3,20.0,20250212,1157243613,surr,4,26,T3_7pt,12.41746861037768,21.446964342339445,1.0,9.029495731961768,12.41746861037768,12.522339983390712,13.152598809185992,16.913859705433822,20.600756412183625,21.446964342339445,6.84131084442657
100206,T3,20.0,20250212,1157243613,surr,5,26,T3_7pt,12.015019511969488,22.82848790565539,1.0,10.813468393685902,12.015019511969488,12.120461450751009,12.74284023268295,16.645820200875512,21.220789673936736,22.82848790565539,8.254154442712485
100206,T3,20.0,20250212,1157243613,surr,6,26,T3_7pt,14.795598101912114,24.00400916808834,1.0,9.208411066176229,14.795598101912114,15.007012307838798,16.18322374919033,19.456337346821467,22.93248993216162,24.00400916808834,8.576487198852718
100206,T3,20.0,20250212,1157243613,surr,7,26,T3_7pt,15.387248651421809,24.776716364005058,1.0,9.38946771258325,15.387248651421809,15.463064517566597,15.939833789546578,19.814652629476225,23.61943630458564,24.776716364005058,8.942698068185017
100206,T3,20.0,20250213,885824918,orig,-1,26,T3_7pt,15.524537344139574,23.790654616524236,0.631,8.266117272384658,15.524537344139574,15.553825751408986,15.759504605650742,20.226131603868684,23.790654616524236,23.63720687919042,6.3573457944432175
100206,T3,20.0,20250213,885824918,surr,0,26,T3_7pt,19.697014772435107,29.72331712425892,0.631,10.026302351823812,19.697014772435107,19.742104264349,21.299211547071398,26.17862278744746,29.72331712425892,29.42758527806649,8.21576002861311
100206,T3,20.0,20250213,885824918,surr,1,26,T3_7pt,21.97664108952855,31.440032753244765,1.0,9.463391663716216,21.97664108952855,22.200310231642757,23.50814459921454,27.436517346775176,31.14010083739068,31.440032753244765,9.607447557415732
100206,T3,20.0,20250213,885824918,surr,2,26,T3_7pt,19.849998699234494,29.8746777507232,0.631,10.024679051488704,19.849998699234494,20.135395679772124,21.74299152405503,26.17349145589541,29.8746777507232,29.86639703153941,8.403365560641479
100206,T3,20.0,20250213,885824918,surr,3,26,T3_7pt,19.37841971750213,28.90821568561832,0.631,9.52979596811619,19.37841971750213,19.43583613353791,19.94412254188244,25.309869951993125,28.90821568561832,28.45368452942097,7.542014574546379
100206,T3,20.0,20250213,885824918,surr,4,26,T3_7pt,18.749924094419057,27.747504985799644,0.631,8.997580891380586,18.749924094419057,18.789778647614213,20.03184299605592,24.796515500933303,27.747504985799644,27.07586878260729,6.914409149994572
100206,T3,20.0,20250213,885824918,surr,5,26,T3_7pt,18.50877812441588,29.324065136044307,1.0,10.815287011628431,18.50877812441588,18.539218246504497,20.088255577463837,25.070697501109603,29.12356983633622,29.324065136044307,8.360650198317714
100206,T3,20.0,20250213,885824918,surr,6,26,T3_7pt,17.25081132860023,28.74418122050213,1.0,11.493369891901905,17.25081132860023,17.285786063547704,18.261089221362884,23.754846558097217,28.252090176623756,28.74418122050213,8.666235796683754
100206,T3,20.0,20250213,885824918,surr,7,26,T3_7pt,20.6852927066918,30.37347583104909,1.0,9.688183124357296,20.6852927066918,20.91054794702694,22.230138118791533,26.21090949846772,30.02150944602093,30.37347583104909,9.051225421180792
100206,T3,20.0,20250214,3227958881,orig,-1,26,T3_7pt,21.440416598026943,25.358434767016647,0.631,3.918018168989704,21.440416598026943,21.49267995536161,21.882647796479883,24.038406050477224,25.358434767016647,24.642259591326656,6.375328993379688
100206,T3,20.0,20250214,3227958881,surr,0,26,T3_7pt,30.140722348868792,31.386580349315377,0.631,1.2458580004465851,30.140722348868792,30.19292964666085,30.45775920250909,31.094609810890415,31.386580349315377,30.37991728787753,8.23359097327196
100206,T3,20.0,20250214,3227958881,surr,1,26,T3_7pt,26.847394756712426,32.09077651396338,0.631,5.243381757250955,26.847394756712426,26.88447604221813,27.59111573756913,30.19674718213699,32.09077651396338,31.898703498235047,9.617716863532609
100206,T3,20.0,20250214,3227958881,surr,2,26,T3_7pt,28.860821336840495,31.92054306926017,0.631,3.0597217324196717,28.860821336840495,28.927566829366512,29.588643736588875,31.219148300323376,31.92054306926017,30.90720046371868,8.41009177378821
100206,T3,20.0,20250214,3227958881,surr,3,26,T3_7pt,24.85236265741388,30.022960359385632,0.631,5.170597701971754,24.85236265741388,24.9285754981638,25.45913990181108,28.189167675494968,30.022960359385632,29.29666077758202,7.567388950088416
100206,T3,20.0,20250214,3227958881,surr,4,26,T3_7pt,31.426899033858877,31.57767432591799,0.251,0.1507752920591158,31.426899033858877,31.358871398194665,31.15501935875065,31.57767432591799,31.024414674352656,29.278836689488152,6.947836413014733
100206,T3,20.0,20250214,3227958881,surr,5,26,T3_7pt,23.56866158503149,30.592316899068933,0.631,7.023655314037445,23.56866158503149,23.68610210276116,24.42180777223418,27.87177301219051,30.592316899068933,30.320058280238207,8.378081170168727
100206,T3,20.0,20250214,3227958881,surr,6,26,T3_7pt,25.299368485917395,31.1367807038224,0.631,5.837412217905001,25.299368485917395,25.36728950039993,25.84337076957198,28.97891451632134,31.1367807038224,30.73229960593665,8.700596330079497
100206,T3,20.0,20250214,3227958881,surr,7,26,T3_7pt,28.858724511837917,32.94985856767221,0.631,4.091134055834296,28.858724511837917,28.885951148428717,29.152239086779463,31.655771638687764,32.94985856767221,32.15664171152268,9.070969041515156
100206,T3,20.0,20250215,1011721703,orig,-1,26,T3_7pt,11.114939643102302,20.4186438050742,1.0,9.3037041619719,11.114939643102302,11.246204466960084,12.107025592130746,15.860419139274216,19.590351084420533,20.4186438050742,6.326946307525785
100206,T3,20.0,20250215,1011721703,surr,0,26,T3_7pt,13.782480726666812,24.301024091691254,1.0,10.518543365024442,13.782480726666812,13.922917086854364,15.075478820275062,19.09089131511489,23.173682481257377,24.301024091691254,8.151455222840958
100206,T3,20.0,20250215,1011721703,surr,1,26,T3_7pt,14.938542945275834,27.020363976173744,1.0,12.08182103089791,14.938542945275834,15.085848613785846,16.114635903794337,20.65224243825063,25.514070517165525,27.020363976173744,9.536037223858118
100206,T3,20.0,20250215,1011721703,surr,2,26,T3_7pt,16.874533027577094,25.79659649505089,1.0,8.922063467473798,16.874533027577094,17.058356049582148,18.115042469002976,21.717438905366592,25.08828342350125,25.79659649505089,8.341585467929603
100206,T3,20.0,20250215,1011721703,surr,3,26,T3_7pt,14.603622761561292,24.432251254578777,1.0,9.828628493017485,14.603622761561292,14.789914009894831,15.955275159045662,19.535919230566005,23.48864173252904,24.432251254578777,7.506616506927748
100206,T3,20.0,20250215,1011721703,surr,4,26,T3_7pt,14.092046070285198,24.12955538012931,1.0,10.037509309844111,14.092046070285198,14.120125264252332,15.224741698630154,19.622370979825828,23.585871004232,24.12955538012931,6.8946905994454974
100206,T3,20.0,20250215,1011721703,surr,5,26,T3_7pt,13.999893323801526,25.19106181438998,1.0,11.191168490588453,13.999893323801526,14.14286399913862,15.15186708405993,19.52751346996077,24.00468472632784,25.19106181438998,8.298632491259307
100206,T3,20.0,20250215,1011721703,surr,6,26,T3_7pt,16.824304687877557,25.62806947174076,1.0,8.803764783863205,16.824304687877557,16.95954407451514,17.81675920416557,20.955356968788667,24.52369597122332,25.62806947174076,8.624949342617139
100206,T3,20.0,20250215,1011721703,surr,7,26,T3_7pt,16.651180665709713,26.755713138287952,1.0,10.10453247257824,16.651180665709713,16.79689907173428,17.942950406727878,21.904876713944684,25.77328729482539,26.755713138287952,8.987466999392346
100206,T3,20.0,20250216,2358077693,orig,-1,26,T3_7pt,25.881229681507783,31.136414536078245,0.631,5.255184854570459,25.881229681507783,25.891292520652748,25.994253973534647,29.74748918144093,31.136414536078245,28.840843440110405,6.407243209242757
100206,T3,20.0,20250216,2358077693,surr,0,26,T3_7pt,29.66412163900693,36.56306779890664,0.631,6.898946159899712,29.66412163900693,29.7385555413076,30.288499160353982,35.021790746903115,36.56306779890664,34.284176658039115,8.263220093164762
100206,T3,20.0,20250216,2358077693,surr,1,26,T3_7pt,28.995759453264284,37.9897857349526,0.631,8.994026281688313,28.995759453264284,29.249834889946268,30.693823071931025,35.50634057275883,37.9897857349526,36.67205209047285,9.67260868659991
100206,T3,20.0,20250216,2358077693,surr,2,26,T3_7pt,33.05390324052861,38.29932026083274,0.631,5.245417020304124,33.05390324052861,33.28363780644536,34.59175196011705,37.92791739759485,38.29932026083274,35.75874241194626,8.4592578456783
100206,T3,20.0,20250216,2358077693,surr,3,26,T3_7pt,30.75975346905171,36.98231677300341,0.631,6.222563303951702,30.75975346905171,30.77352263938201,31.32201722705976,35.98210552974749,36.98231677300341,34.264715333654486,7.602894637528017
100206,T3,20.0,20250216,2358077693,surr,4,26,T3_7pt,32.304079841152046,36.93998860802688,0.251,4.635908766874834,32.304079841152046,32.55940796404019,33.9531674260042,36.93998860802688,36.44442757875539,33.16563647960547,6.971324794106155
100206,T3,20.0,20250216,2358077693,surr,5,26,T3_7pt,28.62524614987122,37.05632697001396,0.631,8.431080820142736,28.62524614987122,28.65866426648819,30.08774438448756,34.99972433579904,37.05632697001396,35.09883735876118,8.418412543344811
100206,T3,20.0,20250216,2358077693,surr,6,26,T3_7pt,26.52302235906639,35.8792704415165,0.631,9.356248082450117,26.52302235906639,26.556364738060267,27.506474331412942,32.92623351503674,35.8792704415165,34.57088503277303,8.738436885803212
100206,T3,20.0,20250216,2358077693,surr,7,26,T3_7pt,28.62174076930798,37.49299078576645,0.631,8.871250016458472,28.62174076930798,28.90490501152569,30.49427682330757,35.211852129049376,37.49299078576645,35.94037944220983,9.111494047733002
100206,T3,20.0,20250217,824393232,orig,-1,26,T3_7pt,19.434569853106343,24.651338111403216,0.631,5.216768258296874,19.434569853106343,19.504015796254404,20.06883728666641,22.985580538595435,24.651338111403216,24.0834386693178,6.370661537604014
100206,T3,20.0,20250217,824393232,surr,0,26,T3_7pt,25.17730037035682,30.041021807141377,0.631,4.863721436784555,25.17730037035682,25.227546047270355,26.060217312193775,28.6870310381098,30.041021807141377,29.314749870839897,8.21781971692441
100206,T3,20.0,20250217,824393232,surr,1,26,T3_7pt,31.23449983341225,31.79927515080105,0.631,0.5647753173888006,31.23449983341225,31.200357083137398,31.08804677074446,31.283170869832347,31.79927515080105,31.39475880941043,9.610180916727437
100206,T3,20.0,20250217,824393232,surr,2,26,T3_7pt,26.329635762849545,31.381927039515663,0.631,5.052291276666121,26.329635762849545,26.377367468025145,27.3315768678707,30.037594633081444,31.381927039515663,30.49124238009266,8.406097855710836
100206,T3,20.0,20250217,824393232,surr,3,26,T3_7pt,19.68545249995171,28.267562614245453,0.631,8.58211011429374,19.68545249995171,19.846609845480398,20.780895590701764,25.042199856972715,28.267562614245453,28.01467408236976,7.547441803958496
100206,T3,20.0,20250217,824393232,surr,4,26,T3_7pt,24.69127686070858,28.94933065349958,0.631,4.258053792790999,24.69127686070858,24.749146904050075,25.62848141535641,27.921227931181697,28.94933065349958,27.862445170580852,6.934591235443944
100206,T3,20.0,20250217,824393232,surr,5,26,T3_7pt,22.877843705873826,30.25979627880849,0.631,7.381952572934665,22.877843705873826,22.9847809010287,24.011378009832608,27.663470456786037,30.25979627880849,29.957373854048715,8.36986568425549
100206,T3,20.0,20250217,824393232,surr,6,26,T3_7pt,20.7233485239829,29.00314786742805,1.0,8.279799343445152,20.7233485239829,20.82916362480661,21.48985613091682,25.53628702104845,28.769711622427327,29.00314786742805,8.675389051418737
100206,T3,20.0,20250217,824393232,surr,7,26,T3_7pt,26.448682865144267,30.92126012354993,0.631,4.472577258405668,26.448682865144267,26.5730043874474,27.28136434298333,29.272293048635003,30.92126012354993,30.61624791072402,9.050699260064436
100206,T3,20.0,20250218,2348359806,orig,-1,26,T3_7pt,21.149010951654837,28.821683896267317,0.631,7.672672944612479,21.149010951654837,21.166655209460952,21.31350569687697,26.148065322974688,28.821683896267317,27.484967829618647,6.4046443690720976
100206,T3,20.0,20250218,2348359806,surr,0,26,T3_7pt,23.972213469652058,33.62475911222287,0.631,9.65254564257081,23.972213469652058,24.21291011096221,25.55749972861798,30.61112087217496,33.62475911222287,32.50114518416088,8.258364255620517
100206,T3,20.0,20250218,2348359806,surr,1,26,T3_7pt,26.696851141670635,35.97024241562059,0.631,9.273391273949954,26.696851141670635,26.915287767902747,28.18545008539456,32.91250131008294,35.97024241562059,35.269689424969975,9.660205400312496
100206,T3,20.0,20250218,2348359806,surr,2,26,T3_7pt,28.350353638861023,35.59660344121815,0.631,7.246249802357124,28.350353638861023,28.553083995935697,30.212325051682264,34.05621886245138,35.59660344121815,33.93990813838065,8.44623362096294
100206,T3,20.0,20250218,2348359806,surr,3,26,T3_7pt,24.748177283887664,33.909860620098954,0.631,9.16168333621129,24.748177283887664,24.76494033526291,25.740643460779744,30.974407324219268,33.909860620098954,32.46022329252012,7.599755202646193
100206,T3,20.0,20250218,2348359806,surr,4,26,T3_7pt,26.000811415519028,33.83271281989696,0.631,7.831901404377934,26.000811415519028,26.265712050803817,27.774254362840527,32.38407093077977,33.83271281989696,31.66982921392448,6.971738370972133
100206,T3,20.0,20250218,2348359806,surr,5,26,T3_7pt,24.962153883274343,34.578780905344026,0.631,9.616627022069682,24.962153883274343,25.200457547184445,26.80974909834364,31.73275178969327,34.578780905344026,33.44200131389022,8.408175050747607
100206,T3,20.0,20250218,2348359806,surr,6,26,T3_7pt,22.723837284060423,33.57532684619401,0.631,10.851489562133583,22.723837284060423,22.853863341900148,24.364933210029218,29.87032279489489,33.57532684619401,32.99964253038462,8.72569428281042
100206,T3,20.0,20250218,2348359806,surr,7,26,T3_7pt,25.87079832905812,35.10709175524492,0.631,9.236293426186805,25.87079832905812,26.074879863721627,27.55691297346968,32.207410221947825,35.10709175524492,34.235790807996786,9.096481331571866
100206,T3,20.0,20250219,1909848434,orig,-1,26,T3_7pt,23.19254337160362,30.05115382398828,0.631,6.85861045238466,23.19254337160362,23.21045369530846,24.72084805308681,28.621478625375904,30.05115382398828,28.234145791798248,6.415504469132611
100206,T3,20.0,20250219,1909848434,surr,0,26,T3_7pt,27.36748702358585,35.70489175287948,0.631,8.337404729293624,27.36748702358585,27.455308554512214,29.60816663539016,34.182888744344865,35.70489175287948,33.73920793075899,8.265283318095502
100206,T3,20.0,20250219,1909848434,surr,1,26,T3_7pt,24.711930925718303,35.6816777796554,0.631,10.969746853937096,24.711930925718303,24.751777288512844,25.65929584862925,31.53508973860784,35.6816777796554,35.15703818336346,9.65747202883608
100206,T3,20.0,20250219,1909848434,surr,2,26,T3_7pt,31.189565589979843,38.01110004117084,0.631,6.821534451190992,31.189565589979843,31.43865354222994,33.39899741847586,37.41823366996018,38.01110004117084,35.494370459446195,8.457533741389344
100206,T3,20.0,20250219,1909848434,surr,3,26,T3_7pt,28.781382179196918,35.61306676855824,0.631,6.831684589361327,28.781382179196918,29.09421123515832,30.760593989311563,34.51686468059814,35.61306676855824,33.358295557555586,7.602909919042933
100206,T3,20.0,20250219,1909848434,surr,4,26,T3_7pt,30.9412683548022,35.98577711375793,0.251,5.044508758955736,30.9412683548022,31.2217578848234,32.75513347476871,35.98577711375793,35.97016780850016,33.03165906519522,6.982886622839019
100206,T3,20.0,20250219,1909848434,surr,5,26,T3_7pt,27.64677344383924,36.58467309063261,0.631,8.937899646793376,27.64677344383924,27.665937316261275,28.82827686780471,34.15857477782738,36.58467309063261,34.89532686661582,8.427284419971981
100206,T3,20.0,20250219,1909848434,surr,6,26,T3_7pt,25.05665493780349,35.26437157560822,0.631,10.207716637804731,25.05665493780349,25.08592183640573,26.4317705320085,32.04024064021471,35.26437157560822,34.11711322515846,8.738429657873459
