subject,port,B_freeze_pct,base_seed,seed_eff,G_orig,G_surr_median,delta_surr_minus_orig,kappa_star_orig
100206,T3,0.0,20250219,1909848434,6.85861045238466,3.4963749307074075,-3.3622355216772526,0.631
100206,T3,0.0,20250220,3140729936,7.009520408490301,8.875238987252189,1.8657185787618875,1.0
100206,T3,0.0,20250221,2160087367,7.703455438874485,4.619191712494285,-3.0842637263802004,0.631
100206,T3,0.0,20250222,1517041348,5.313584820502001,3.2978546758699494,-2.0157301446320517,0.631
100206,T3,0.0,20250223,389923227,3.2493949472951726,3.7821761268655134,0.5327811795703408,0.631
100206,T3,5.0,20250212,1157243613,8.626751088851917,8.189434691845694,-0.4373163970062226,1.0
100206,T3,5.0,20250213,885824918,8.266117272384658,7.488748646712525,-0.7773686256721337,0.631
100206,T3,5.0,20250214,3227958881,3.918018168989704,3.249525765598804,-0.6684924033908999,0.631
100206,T3,5.0,20250215,1011721703,9.3037041619719,10.235322556978288,0.931618395006387,1.0
100206,T3,5.0,20250216,2358077693,5.255184854570459,5.436617753669719,0.18143289909925997,0.631
100206,T3,5.0,20250217,824393232,5.216768258296874,5.617147138071134,0.40037887977426045,0.631
100206,T3,5.0,20250218,2348359806,7.672672944612479,6.931660803836284,-0.7410121407761956,0.631
100206,T3,5.0,20250219,1909848434,6.85861045238466,4.541337559740647,-2.317272892644013,0.631
100206,T3,5.0,20250220,3140729936,7.009520408490301,8.372468418376625,1.362948009886324,1.0
100206,T3,5.0,20250221,2160087367,7.703455438874485,5.1247956843830735,-2.5786597544914116,0.631
100206,T3,5.0,20250222,1517041348,5.313584820502001,2.1405062010222444,-3.1730786194797567,0.631
100206,T3,5.0,20250223,389923227,3.2493949472951726,5.326755934979497,2.077360987684324,0.631
100206,T3,10.0,20250212,1157243613,8.626751088851917,8.791044080818985,0.16429299196706815,1.0
100206,T3,10.0,20250213,885824918,8.266117272384658,9.680921148670315,1.4148038762856565,0.631
100206,T3,10.0,20250214,3227958881,3.918018168989704,2.4366157710671423,-1.4814023979225617,0.631
100206,T3,10.0,20250215,1011721703,9.3037041619719,9.35191373315425,0.048209571182349364,1.0
100206,T3,10.0,20250216,2358077693,5.255184854570459,6.79846583422078,1.543280979650321,0.631
100206,T3,10.0,20250217,824393232,5.216768258296874,5.147688707041919,-0.06907955125495491,0.631
100206,T3,10.0,20250218,2348359806,7.672672944612479,8.351533225147136,0.6788602805346571,0.631
100206,T3,10.0,20250219,1909848434,6.85861045238466,5.514296020605364,-1.3443144317792957,0.631
100206,T3,10.0,20250220,3140729936,7.009520408490301,7.674587602719526,0.6650671942292243,1.0
100206,T3,10.0,20250221,2160087367,7.703455438874485,6.533760379436021,-1.1696950594384639,0.631
100206,T3,10.0,20250222,1517041348,5.313584820502001,4.695658908755689,-0.6179259117463118,0.631
100206,T3,10.0,20250223,389923227,3.2493949472951726,7.28360162739094,4.034206680095767,0.631
100206,T3,20.0,20250212,1157243613,8.626751088851917,9.118953399069,0.49220231021708294,1.0
100206,T3,20.0,20250213,885824918,8.266117272384658,9.856431087923,1.590313815538341,0.631
100206,T3,20.0,20250214,3227958881,3.918018168989704,4.630865878903025,0.712847709913321,0.631
100206,T3,20.0,20250215,1011721703,9.3037041619719,10.071020891211177,0.7673167292392762,1.0
100206,T3,20.0,20250216,2358077693,5.255184854570459,7.665013490021224,2.409828635450765,0.631
100206,T3,20.0,20250217,824393232,5.216768258296874,4.958006356725338,-0.25876190157153545,0.631
100206,T3,20.0,20250218,2348359806,7.672672944612479,9.25484235006838,1.5821694054559003,0.631
100206,T3,20.0,20250219,1909848434,6.85861045238466,8.6376521880435,1.77904173565884,0.631
100206,T3,20.0,20250220,3140729936,7.009520408490301,7.960766408957658,0.9512460004673571,1.0
100206,T3,20.0,20250221,2160087367,7.703455438874485,8.186431811656462,0.4829763727819767,0.631
100206,T3,20.0,20250222,1517041348,5.313584820502001,5.38102177870994,0.0674369582079386,0.631
100206,T3,20.0,20250223,389923227,3.2493949472951726,5.489544025041562,2.2401490777463895,0.631
304727,T2,0.0,20250212,2333105933,1.0718363062982768,0.5849066474716089,-0.48692965882666783,0.631
304727,T2,0.0,20250213,2163508935,2.0780558160745004,0.801383529348108,-1.2766722867263924,1.0
304727,T2,0.0,20250214,3743401827,2.033306327020793,1.1219622257177435,-0.9113441013030497,1.0
304727,T2,0.0,20250215,3449737447,2.0664738150439703,1.1084644660577152,-0.9580093489862551,0.631
304727,T2,0.0,20250216,300381734,1.7079077552314557,1.524143503077668,-0.18376425215378767,1.0
304727,T2,0.0,20250217,760459649,2.0079639805324057,1.3343638631213461,-0.6736001174110595,1.0
304727,T2,0.0,20250218,148270245,2.4632134187228134,2.0036320691767546,-0.4595813495460588,1.0
304727,T2,0.0,20250219,1535436269,2.6572916513845817,1.7134295398590655,-0.9438621115255161,1.0
304727,T2,0.0,20250220,48305508,0.4829264670365827,0.4639303523775289,-0.01899611465905382,0.631
304727,T2,0.0,20250221,4215934679,2.565927280919335,1.8815463845046465,-0.6843808964146887,1.0
304727,T2,0.0,20250222,2712627859,2.1827302927085963,1.4125680768790354,-0.7701622158295609,1.0
304727,T2,0.0,20250223,2007530073,1.4938467775127309,1.7177405453251307,0.22389376781239978,1.0
304727,T2,5.0,20250212,2333105933,1.0718363062982768,-0.024427752189185747,-1.0962640584874626,0.631
304727,T2,5.0,20250213,2163508935,2.0780558160745004,0.9284928421783869,-1.1495629738961135,1.0
304727,T2,5.0,20250214,3743401827,2.033306327020793,1.0121972241371067,-1.0211091028836865,1.0
304727,T2,5.0,20250215,3449737447,2.0664738150439703,1.1374413975362279,-0.9290324175077425,0.631
304727,T2,5.0,20250216,300381734,1.7079077552314557,0.5181305907480422,-1.1897771644834134,1.0
304727,T2,5.0,20250217,760459649,2.0079639805324057,1.4251358526179454,-0.5828281279144603,1.0
304727,T2,5.0,20250218,148270245,2.4632134187228134,1.9085894627927753,-0.5546239559300381,1.0
304727,T2,5.0,20250219,1535436269,2.6572916513845817,1.7349664861095464,-0.9223251652750353,1.0
304727,T2,5.0,20250220,48305508,0.4829264670365827,0.5071187425228825,0.024192275486299764,0.631
304727,T2,5.0,20250221,4215934679,2.565927280919335,1.8400580942367384,-0.7258691866825968,1.0
304727,T2,5.0,20250222,2712627859,2.1827302927085963,1.378134705779582,-0.8045955869290142,1.0
304727,T2,5.0,20250223,2007530073,1.4938467775127309,1.6644168602543477,0.17057008274161678,1.0
304727,T2,10.0,20250212,2333105933,1.0718363062982768,-0.1151837144254326,-1.1870200207237094,0.631
304727,T2,10.0,20250213,2163508935,2.0780558160745004,0.26933122358395867,-1.8087245924905417,1.0
304727,T2,10.0,20250214,3743401827,2.033306327020793,0.751070759580255,-1.2822355674405381,1.0
304727,T2,10.0,20250215,3449737447,2.0664738150439703,0.20349260789121623,-1.862981207152754,0.631
304727,T2,10.0,20250216,300381734,1.7079077552314557,0.10606996519689679,-1.6018377900345588,1.0
304727,T2,10.0,20250217,760459649,2.0079639805324057,0.5063685110341791,-1.5015954694982265,1.0
304727,T2,10.0,20250218,148270245,2.4632134187228134,1.3939795958340273,-1.069233822888786,1.0
304727,T2,10.0,20250219,1535436269,2.6572916513845817,1.7167038748752255,-0.9405877765093562,1.0
304727,T2,10.0,20250220,48305508,0.4829264670365827,0.7920729512754017,0.30914648423881896,0.631
304727,T2,10.0,20250221,4215934679,2.565927280919335,1.6141355654221576,-0.9517917154971776,1.0
304727,T2,10.0,20250222,2712627859,2.1827302927085963,0.9329637723763962,-1.2497665203322001,1.0
304727,T2,10.0,20250223,2007530073,1.4938467775127309,1.6618089764666704,0.1679621989539395,1.0
304727,T2,20.0,20250212,2333105933,1.0718363062982768,0.49184550519732184,-0.5799908011009549,0.631
304727,T2,20.0,20250213,2163508935,2.0780558160745004,1.3120260894836302,-0.7660297265908702,1.0
304727,T2,20.0,20250214,3743401827,2.033306327020793,1.0037581809358582,-1.029548146084935,1.0
304727,T2,20.0,20250215,3449737447,2.0664738150439703,0.4883603072520355,-1.5781135077919348,0.631
304727,T2,20.0,20250216,300381734,1.7079077552314557,1.1122943082595786,-0.595613446971877,1.0
304727,T2,20.0,20250217,760459649,2.0079639805324057,0.8636850675240533,-1.1442789130083524,1.0
304727,T2,20.0,20250218,148270245,2.4632134187228134,1.7164744487149308,-0.7467389700078826,1.0
304727,T2,20.0,20250219,1535436269,2.6572916513845817,1.6039152705836126,-1.053376380800969,1.0
304727,T2,20.0,20250220,48305508,0.4829264670365827,0.4388078844181628,-0.04411858261841989,0.631
304727,T2,20.0,20250221,4215934679,2.565927280919335,1.7245835899130273,-0.8413436910063079,1.0
304727,T2,20.0,20250222,2712627859,2.1827302927085963,1.5484431747128786,-0.6342871179957177,1.0
304727,T2,20.0,20250223,2007530073,1.4938467775127309,1.5623762694369163,0.06852949192418545,1.0
304727,T3,0.0,20250212,2333105933,6.848304416446574,4.435870493165012,-2.4124339232815615,0.631
304727,T3,0.0,20250213,2163508935,7.850279158349535,7.170089600496619,-0.6801895578529162,1.0
304727,T3,0.0,20250214,3743401827,5.078729977695426,4.291344669340242,-0.7873853083551836,1.0
304727,T3,0.0,20250215,3449737447,6.834127388546447,4.901758468206086,-1.9323689203403607,0.631
304727,T3,0.0,20250216,300381734,7.114561655670622,5.425327566519625,-1.6892340891509967,1.0
304727,T3,0.0,20250217,760459649,8.191753075411263,7.988750043905606,-0.20300303150565746,1.0
304727,T3,0.0,20250218,148270245,8.500749458373887,8.26821356791555,-0.23253589045833678,1.0
304727,T3,0.0,20250219,1535436269,5.154903966358637,2.470462950322382,-2.6844410160362546,1.0
304727,T3,0.0,20250220,48305508,6.521406949429178,8.374323418070002,1.8529164686408244,1.0
304727,T3,0.0,20250221,4215934679,7.710920888999144,6.293531346222608,-1.4173895427765366,1.0
304727,T3,0.0,20250222,2712627859,8.057236425334132,5.024606952730323,-3.0326294726038086,1.0
304727,T3,0.0,20250223,2007530073,7.335694440535185,6.335259314083872,-1.000435126451313,1.0
304727,T3,5.0,20250212,2333105933,6.848304416446574,3.9720396666445286,-2.8762647498020453,0.631
304727,T3,5.0,20250213,2163508935,7.850279158349535,6.812615501341167,-1.037663657008368,1.0
304727,T3,5.0,20250214,3743401827,5.078729977695426,3.068185125072455,-2.010544852622971,1.0
304727,T3,5.0,20250215,3449737447,6.834127388546447,4.844749665026892,-1.9893777235195547,0.631
304727,T3,5.0,20250216,300381734,7.114561655670622,5.9369805990875335,-1.1775810565830884,1.0
304727,T3,5.0,20250217,760459649,8.191753075411263,7.263605492898179,-0.928147582513084,1.0
304727,T3,5.0,20250218,148270245,8.500749458373887,7.9159976816129225,-0.5847517767609647,1.0
304727,T3,5.0,20250219,1535436269,5.154903966358637,3.6299142276345613,-1.5249897387240754,1.0
304727,T3,5.0,20250220,48305508,6.521406949429178,7.042991474350839,0.5215845249216615,1.0
304727,T3,5.0,20250221,4215934679,7.710920888999144,6.868417931353152,-0.8425029576459924,1.0
304727,T3,5.0,20250222,2712627859,8.057236425334132,7.611575804104483,-0.4456606212296492,1.0
304727,T3,5.0,20250223,2007530073,7.335694440535185,3.5675156915053385,-3.768178749029847,1.0
304727,T3,10.0,20250212,2333105933,6.848304416446574,4.666554213204174,-2.1817502032424,0.631
304727,T3,10.0,20250213,2163508935,7.850279158349535,8.302482724770451,0.4522035664209163,1.0
304727,T3,10.0,20250214,3743401827,5.078729977695426,4.8592343494794985,-0.2194956282159275,1.0
304727,T3,10.0,20250215,3449737447,6.834127388546447,5.500055656318265,-1.3340717322281819,0.631
304727,T3,10.0,20250216,300381734,7.114561655670622,6.947399813276715,-0.16716184239390675,1.0
304727,T3,10.0,20250217,760459649,8.191753075411263,8.367867643210895,0.17611456779963142,1.0
304727,T3,10.0,20250218,148270245,8.500749458373887,7.07622176694128,-1.4245276914326075,1.0
304727,T3,10.0,20250219,1535436269,5.154903966358637,5.303945273814666,0.14904130745602906,1.0
304727,T3,10.0,20250220,48305508,6.521406949429178,8.16295257368703,1.6415456242578514,1.0
304727,T3,10.0,20250221,4215934679,7.710920888999144,7.945474603137987,0.2345537141388423,1.0
304727,T3,10.0,20250222,2712627859,8.057236425334132,6.2580480159083915,-1.7991884094257404,1.0
304727,T3,10.0,20250223,2007530073,7.335694440535185,3.811387715979711,-3.5243067245554744,1.0
304727,T3,20.0,20250212,2333105933,6.848304416446574,4.164847921812518,-2.683456494634056,0.631
304727,T3,20.0,20250213,2163508935,7.850279158349535,8.188360007855747,0.33808084950621264,1.0
304727,T3,20.0,20250214,3743401827,5.078729977695426,4.801768309449378,-0.27696166824604784,1.0
304727,T3,20.0,20250215,3449737447,6.834127388546447,7.002836970899429,0.1687095823529816,0.631
304727,T3,20.0,20250216,300381734,7.114561655670622,7.529526697407722,0.41496504173710047,1.0
304727,T3,20.0,20250217,760459649,8.191753075411263,7.058768637502345,-1.1329844379089185,1.0
304727,T3,20.0,20250218,148270245,8.500749458373887,8.787396707424941,0.2866472490510539,1.0
304727,T3,20.0,20250219,1535436269,5.154903966358637,4.306244629667098,-0.8486593366915383,1.0
304727,T3,20.0,20250220,48305508,6.521406949429178,6.615584524488391,0.09417757505921287,1.0
304727,T3,20.0,20250221,4215934679,7.710920888999144,8.016577773535843,0.3056568845366989,1.0
304727,T3,20.0,20250222,2712627859,8.057236425334132,5.453336017919288,-2.6039004074148444,1.0
304727,T3,20.0,20250223,2007530073,7.335694440535185,4.987237197447843,-2.348457243087342,1.0
314225,T2,0.0,20250212,223435618,-0.2495415337285624,-0.5003826712235071,-0.25084113749494474,0.251
314225,T2,0.0,20250213,870498594,1.6892746517441708,0.7963793135682393,-0.8928953381759315,0.631
314225,T2,0.0,20250214,460569366,1.478650477222568,1.070528310271293,-0.4081221669512749,1.0
314225,T2,0.0,20250215,2947648704,1.1629813959595658,0.9672925860900659,-0.1956888098695,0.631
314225,T2,0.0,20250216,3163222232,1.5756432188755305,1.2595589872319555,-0.316084231643575,0.631
314225,T2,0.0,20250217,3782709075,1.608166590460952,1.7822640010408548,0.1740974105799029,0.631
314225,T2,0.0,20250218,2557609935,1.435846794118067,1.325325222347539,-0.11052157177052813,1.0
314225,T2,0.0,20250219,2769374004,2.310728223176853,2.3784988705477232,0.06777064737087013,1.0
314225,T2,0.0,20250220,3251732514,0.5074782027741902,0.49885719623968816,-0.00862100653450204,1.0
314225,T2,0.0,20250221,1798473181,1.3369180198803257,0.8974296202088867,-0.43948839967143893,1.0
314225,T2,0.0,20250222,3397254092,1.922425961122861,1.948127917437735,0.025701956314874153,1.0
314225,T2,0.0,20250223,1361323143,0.1828631082640681,0.4338297691656221,0.250966660901554,0.631
314225,T2,5.0,20250212,223435618,-0.2495415337285624,-0.8249534109585577,-0.5754118772299953,0.251
314225,T2,5.0,20250213,870498594,1.6892746517441708,0.6845837939679917,-1.004690857776179,0.631
314225,T2,5.0,20250214,460569366,1.478650477222568,1.2023900557547096,-0.27626042146785834,1.0
314225,T2,5.0,20250215,2947648704,1.1629813959595658,1.1641918651080192,0.0012104691484533525,0.631
314225,T2,5.0,20250216,3163222232,1.5756432188755305,1.7317919908983814,0.15614877202285093,0.631
314225,T2,5.0,20250217,3782709075,1.608166590460952,1.3943856799052012,-0.21378091055575066,0.631
314225,T2,5.0,20250218,2557609935,1.435846794118067,1.3008799025190516,-0.13496689159901543,1.0
314225,T2,5.0,20250219,2769374004,2.310728223176853,2.428066517508767,0.11733829433191367,1.0
314225,T2,5.0,20250220,3251732514,0.5074782027741902,0.06182360126876674,-0.44565460150542346,1.0
314225,T2,5.0,20250221,1798473181,1.3369180198803257,0.7068328995284614,-0.6300851203518643,1.0
314225,T2,5.0,20250222,3397254092,1.922425961122861,1.2660840976171932,-0.6563418635056677,1.0
314225,T2,5.0,20250223,1361323143,0.1828631082640681,0.9611491724329957,0.7782860641689275,0.631
314225,T2,10.0,20250212,223435618,-0.2495415337285624,-0.25727785792021324,-0.007736324191650851,0.251
314225,T2,10.0,20250213,870498594,1.6892746517441708,0.1365826922619666,-1.5526919594822042,0.631
314225,T2,10.0,20250214,460569366,1.478650477222568,1.3581637612743003,-0.12048671594826765,1.0
314225,T2,10.0,20250215,2947648704,1.1629813959595658,0.9572847595491693,-0.2056966364103966,0.631
314225,T2,10.0,20250216,3163222232,1.5756432188755305,1.4010208874840235,-0.17462233139150696,0.631
314225,T2,10.0,20250217,3782709075,1.608166590460952,1.1781298533594122,-0.43003673710153967,0.631
314225,T2,10.0,20250218,2557609935,1.435846794118067,1.2962498312284398,-0.1395969628896272,1.0
314225,T2,10.0,20250219,2769374004,2.310728223176853,2.307862197040465,-0.0028660261363882,1.0
314225,T2,10.0,20250220,3251732514,0.5074782027741902,0.28855398550044326,-0.21892421727374695,1.0
314225,T2,10.0,20250221,1798473181,1.3369180198803257,0.7064096112031244,-0.6305084086772013,1.0
314225,T2,10.0,20250222,3397254092,1.922425961122861,1.4997467275549492,-0.4226792335679117,1.0
314225,T2,10.0,20250223,1361323143,0.1828631082640681,0.616818404870529,0.43395529660646087,0.631
314225,T2,20.0,20250212,223435618,-0.2495415337285624,-0.09646282312613415,0.15307871060242823,0.251
314225,T2,20.0,20250213,870498594,1.6892746517441708,0.44290740812282525,-1.2463672436213455,0.631
314225,T2,20.0,20250214,460569366,1.478650477222568,1.4129984354580865,-0.06565204176448147,1.0
314225,T2,20.0,20250215,2947648704,1.1629813959595658,0.24442473619757793,-0.9185566597619879,0.631
314225,T2,20.0,20250216,3163222232,1.5756432188755305,1.3898675294051412,-0.18577568947038925,0.631
314225,T2,20.0,20250217,3782709075,1.608166590460952,0.7317468126903464,-0.8764197777706055,0.631
314225,T2,20.0,20250218,2557609935,1.435846794118067,1.1522803454413313,-0.28356644867673575,1.0
314225,T2,20.0,20250219,2769374004,2.310728223176853,2.2923061721323514,-0.018422051044501675,1.0
314225,T2,20.0,20250220,3251732514,0.5074782027741902,0.7055053836738185,0.19802718089962834,1.0
314225,T2,20.0,20250221,1798473181,1.3369180198803257,0.9285532572244866,-0.4083647626558391,1.0
314225,T2,20.0,20250222,3397254092,1.922425961122861,2.0131522029854887,0.09072624186262779,1.0
314225,T2,20.0,20250223,1361323143,0.1828631082640681,0.045759429884390634,-0.13710367837967746,0.631
314225,T3,0.0,20250212,223435618,5.30181416246068,3.528077947691415,-1.773736214769265,1.0
314225,T3,0.0,20250213,870498594,4.984969060724049,1.8687056208122037,-3.1162634399118456,0.631
314225,T3,0.0,20250214,460569366,5.508084716531265,5.989121746545038,0.4810370300137734,1.0
314225,T3,0.0,20250215,2947648704,-0.1209655820402417,1.8061230086194495,1.9270885906596913,0.01
314225,T3,0.0,20250216,3163222232,-0.0267110832011745,3.148110289858085,3.1748213730592596,0.01
314225,T3,0.0,20250217,3782709075,4.055255074693694,4.228164163559312,0.17290908886561862,0.631
314225,T3,0.0,20250218,2557609935,2.553351618881642,3.139000459540764,0.5856488406591218,0.631
314225,T3,0.0,20250219,2769374004,4.370643110368611,5.840035516234185,1.4693924058655732,1.0
314225,T3,0.0,20250220,3251732514,2.5166862574985185,-0.05299128226243785,-2.5696775397609564,0.631
314225,T3,0.0,20250221,1798473181,5.109619160675726,4.995901919744628,-0.11371724093109847,1.0
314225,T3,0.0,20250222,3397254092,4.743252649750987,5.526517711156261,0.7832650614052739,1.0
314225,T3,0.0,20250223,1361323143,5.186832408735668,1.8132461517791987,-3.37358625695647,0.631
314225,T3,5.0,20250212,223435618,5.30181416246068,2.3332652085209453,-2.9685489539397345,1.0
314225,T3,5.0,20250213,870498594,4.984969060724049,2.8511294404410794,-2.13383962028297,0.631
314225,T3,5.0,20250214,460569366,5.508084716531265,6.133300159757503,0.6252154432262387,1.0
314225,T3,5.0,20250215,2947648704,-0.1209655820402417,0.36338593866337016,0.48435152070361187,0.01
314225,T3,5.0,20250216,3163222232,-0.0267110832011745,2.65311775948571,2.6798288426868844,0.01
314225,T3,5.0,20250217,3782709075,4.055255074693694,2.6898508629741276,-1.3654042117195662,0.631
314225,T3,5.0,20250218,2557609935,2.553351618881642,0.2862650405840146,-2.2670865782976275,0.631
314225,T3,5.0,20250219,2769374004,4.370643110368611,6.447544875605109,2.0769017652364976,1.0
314225,T3,5.0,20250220,3251732514,2.5166862574985185,0.9414725621751412,-1.5752136953233773,0.631
314225,T3,5.0,20250221,1798473181,5.109619160675726,5.365179804588236,0.25556064391251,1.0
314225,T3,5.0,20250222,3397254092,4.743252649750987,5.550731986124312,0.8074793363733246,1.0
314225,T3,5.0,20250223,1361323143,5.186832408735668,0.7858972476253285,-4.40093516111034,0.631
314225,T3,10.0,20250212,223435618,5.30181416246068,1.7566212037886455,-3.5451929586720343,1.0
314225,T3,10.0,20250213,870498594,4.984969060724049,0.5328507316576605,-4.452118329066389,0.631
314225,T3,10.0,20250214,460569366,5.508084716531265,5.256399503643116,-0.25168521288814905,1.0
314225,T3,10.0,20250215,2947648704,-0.1209655820402417,1.015646506556127,1.1366120885963689,0.01
314225,T3,10.0,20250216,3163222232,-0.0267110832011745,1.389946696254686,1.4166577794558606,0.01
314225,T3,10.0,20250217,3782709075,4.055255074693694,2.1662558642860734,-1.8889992104076203,0.631
314225,T3,10.0,20250218,2557609935,2.553351618881642,-0.0160855332865494,-2.5694371521681916,0.631
314225,T3,10.0,20250219,2769374004,4.370643110368611,4.980867882307283,0.6102247719386718,1.0
314225,T3,10.0,20250220,3251732514,2.5166862574985185,0.7939201915511802,-1.7227660659473383,0.631
314225,T3,10.0,20250221,1798473181,5.109619160675726,4.282253509146508,-0.8273656515292185,1.0
314225,T3,10.0,20250222,3397254092,4.743252649750987,4.895844411520657,0.1525917617696697,1.0
314225,T3,10.0,20250223,1361323143,5.186832408735668,1.4754223955816226,-3.7114100131540457,0.631
314225,T3,20.0,20250212,223435618,5.30181416246068,3.7045023031733706,-1.5973118592873092,1.0
314225,T3,20.0,20250213,870498594,4.984969060724049,1.1634955945803682,-3.821473466143681,0.631
314225,T3,20.0,20250214,460569366,5.508084716531265,5.261841595000034,-0.24624312153123107,1.0
314225,T3,20.0,20250215,2947648704,-0.1209655820402417,2.154143197457506,2.2751087794977476,0.01
314225,T3,20.0,20250216,3163222232,-0.0267110832011745,3.132164732919316,3.1588758161204904,0.01
